,genre,year,title,duration,certificate,rating,voting
288,History,2024,289. À Mesa da Unidade Popular,1h 25m,,0.0,0
289,History,2024,"290. Napoléon, Albine, Betsy et les autres",0h,,0.0,0
290,History,2024,291. Me & Ms. Hanatu,0h,,0.0,0
291,History,2024,292. Fast Track: Taking on the Speedway,35m,Approved,9.4,9000
292,History,2024,293. SLON,0h,,0.0,0
293,History,2024,294. Manuscripts: Cradle of Faith and Babylonian Tales,54m,,0.0,0
294,History,2024,295. Gateway District - Project Algerine,0h,,0.0,0
295,History,2024,296. Um Tempo de Todos,2h 12m,,0.0,0
296,History,2024,297. El Genocidio Silencioso,1h 22m,,0.0,0
297,History,2024,298. Ensamble Patagonia,0h,,0.0,0
298,History,2024,299. Tesouro Natterer,1h 24m,,0.0,0
299,History,2024,300. ¿De qué casa eres?,1h 12m,,0.0,0
300,History,2024,301. Cinema Strada,1h 46m,,0.0,0
301,History,2024,302. Aiyefele,0h,,0.0,0
302,History,2024,303. C'era una volta il Derby Club,1h 30m,,7.4,17000
303,History,2024,304. On Moral Grounds,1h 14m,,8.4,7000
304,History,2024,305. The Canal Map of Britain,59m,,6.8,10000
305,History,2024,306. Oda: Vlucht door de Eeuwen,0h,,6.4,7000
306,History,2024,307. A Cowardly Rout: The Bull Run Account of William Howard Russell,18m,13+,0.0,0
307,History,2024,308. Drachten Journaals,51m,,0.0,0
308,History,2024,309. Max Corvo for Freedom the Secret War of Oss in Italy 1943-1945,0h,,0.0,0
309,History,2024,310. Andrew Trimble: For Ulster & Ireland,0h,,0.0,0
310,History,2024,311. 2053 - A Best Case Scenario,58m,,0.0,0
311,History,2024,312. The Coastal Map of Britain,1h,,0.0,0
312,History,2024,"313. Renato Schlatter, l'ange déchu du football suisse",1h 30m,,0.0,0
313,History,2024,314. Toque de Queda,2h,,0.0,0
314,History,2024,"315. Georges Pompidou, la cruauté du pouvoir",1h 44m,,6.5,7000
315,History,2024,316. Zhambyl: New Era,1h 32m,,0.0,0
316,History,2024,317. Christian Growth Through Hymns,50m,,0.0,0
