,genre,year,title,duration,certificate,rating,voting
202,Romance,2024,203. Love Switch,1h 29m,,6.1,275000
203,Romance,2024,204. Wild Wild Punjab,1h 49m,15,6.2,16000
204,Romance,2024,205. Chijin no ai,1h 45m,,0.0,0
205,Romance,2024,206. Música,1h 31m,PG-13,6.4,5100
206,Romance,2024,207. The Glassworker,1h 38m,,7.2,1900
207,Romance,2024,208. Mai,2h 11m,15,6.8,1600
208,Romance,2024,209. Here Now,1h 58m,,4.9,479000
209,Romance,2024,"210. Love, Divided",1h 38m,TV-14,6.0,4800
210,Romance,2024,211. Previously Saved Version,1h 57m,15,5.5,459000
211,Romance,2024,212. Love Reddy,2h 18m,,8.0,2300
212,Romance,2024,213. Still Fabulous,1h 32m,18,4.9,875000
213,Romance,2024,214. Honeymoonish,1h 40m,PG,5.3,1600
214,Romance,2024,215. Viva La Vida,2h 10m,,7.5,875000
215,Romance,2024,216. Enchanting Christmas,1h 31m,,6.3,366000
216,Romance,2024,217. Plan B,1h 30m,,6.1,1400
217,Romance,2024,218. Five Blind Dates,1h 23m,12,5.1,2000
218,Romance,2024,219. Across the Sea,1h 52m,,6.4,84000
219,Romance,2024,220. Love at 39 Degrees,1h 55m,,5.5,1500
220,Romance,2024,221. Do Aur Do Pyaar,2h 20m,12A,6.4,12000
221,Romance,2024,222. DeAr,2h 12m,12,5.1,1400
222,Romance,2024,223. Sex Love Venice,1h 42m,,4.5,353000
223,Romance,2024,224. Aichaku,1h 58m,,7.0,379000
224,Romance,2024,225. Rose Rosy Te Gulab,2h 15m,PG,5.8,313000
225,Romance,2024,226. Kang Mak from Pee Mak,2h 2m,12,6.4,883000
226,Romance,2024,227. Varshangalkku Shesham,2h 46m,12A,6.6,4200
227,Romance,2024,228. Jatt & Juliet 3,2h 15m,12A,5.4,1800
228,Romance,2024,229. Maybe Forever,1h 11m,,6.1,93000
229,Romance,2024,230. Raseeli Raatein,1h 31m,,6.7,12000
230,Romance,2024,231. When in Rome,1h 38m,,6.1,788000
231,Romance,2024,232. Umjolo: The Gone Girl,1h 32m,TV-MA,4.4,283000
232,Romance,2024,233. Her Story,2h 3m,12A,7.6,2000
233,Romance,2024,234. Reversi,2h 15m,15,7.0,292000
234,Romance,2024,235. Futra Days,1h 39m,,4.2,161000
235,Romance,2024,236. Trisha on the Rocks,2h 52m,,5.2,3000
236,Romance,2024,237. Now or Never!,0h,,2.2,17000
